"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ISL","Iceland","2017","2017",6130.51111,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ISL","Iceland","2018","2018",6088.27102,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRL","Ireland","1996","1996",1773.7516,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRL","Ireland","1997","1997",1930.22753,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRL","Ireland","1998","1998",2093.25539,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRL","Ireland","1999","1999",2110.96544,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRL","Ireland","2000","2000",2251.06216,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRL","Ireland","2001","2001",2329.10707,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRL","Ireland","2002","2002",2399.18239,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRL","Ireland","2003","2003",2522.31364,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRL","Ireland","2004","2004",2713.07228,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRL","Ireland","2005","2005",2797.96572,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRL","Ireland","2006","2006",2877.11763,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRL","Ireland","2007","2007",2935.43441,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRL","Ireland","2008","2008",3284.06258,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRL","Ireland","2009","2009",3156.91625,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRL","Ireland","2010","2010",3112.64841,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRL","Ireland","2011","2011",3325.77887,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRL","Ireland","2012","2012",4853.9581,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRL","Ireland","2013","2013",5136.47506,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRL","Ireland","2014","2014",5304.47968,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRL","Ireland","2015","2015",5270.65971,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRL","Ireland","2016","2016",5178.24391,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRL","Ireland","2017","2017",5142.76566,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRL","Ireland","2018","2018",4733.21567,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRL","Ireland","2019","2019",4820.69106,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","IRL","Ireland","2020","2020",4769.14147,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ITA","Italy","1996","1996",1339.53735,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ITA","Italy","1997","1997",1154.47799,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ITA","Italy","1998","1998",1151.75927,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ITA","Italy","1999","1999",1149.01198,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ITA","Italy","2000","2000",1166.12207,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ITA","Italy","2001","2001",1172.77939,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ITA","Italy","2002","2002",1245.87026,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ITA","Italy","2003","2003",1221.79803,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ITA","Italy","2004","2004",1242.69299,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ITA","Italy","2005","2005",1415.36006,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ITA","Italy","2006","2006",1510.51664,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ITA","Italy","2007","2007",1583.03806,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ITA","Italy","2008","2008",1625.30333,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ITA","Italy","2009","2009",1723.02044,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ITA","Italy","2010","2010",1743.3443,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ITA","Italy","2011","2011",1781.38859,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ITA","Italy","2012","2012",1848.62689,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ITA","Italy","2013","2013",1930.68673,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ITA","Italy","2014","2014",1956.36059,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ITA","Italy","2015","2015",2077.88262,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ITA","Italy","2016","2016",2204.07609,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ITA","Italy","2017","2017",2313.65481,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ITA","Italy","2018","2018",2512.18548,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ITA","Italy","2019","2019",2656.04956,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","ITA","Italy","2020","2020",2671.83462,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","JPN","Japan","1996","1996",4874.80293,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","JPN","Japan","1997","1997",4928.90302,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","JPN","Japan","1998","1998",5135.76289,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","JPN","Japan","1999","1999",5174.98105,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","JPN","Japan","2000","2000",5078.03328,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","JPN","Japan","2001","2001",5113.15815,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","JPN","Japan","2002","2002",4871.53026,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","JPN","Japan","2003","2003",5094.30965,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","JPN","Japan","2004","2004",5099.26372,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","JPN","Japan","2005","2005",5303.91647,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","JPN","Japan","2006","2006",5333.04329,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","JPN","Japan","2007","2007",5325.62374,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","JPN","Japan","2008","2008",5108.78261,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","JPN","Japan","2009","2009",5099.21074,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","JPN","Japan","2010","2010",5103.62526,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","JPN","Japan","2011","2011",5110.16567,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","JPN","Japan","2012","2012",5032.93122,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","JPN","Japan","2013","2013",5147.43517,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","JPN","Japan","2014","2014",5328.40955,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","JPN","Japan","2015","2015",5173.03053,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","JPN","Japan","2016","2016",5209.36906,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","JPN","Japan","2017","2017",5304.13762,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","JPN","Japan","2018","2018",5331.15027,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","JPN","Japan","2019","2019",5374.58129,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","JPN","Japan","2020","2020",5454.68299,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KOR","Republic of Korea","1996","1996",2173.35036,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KOR","Republic of Korea","1997","1997",2222.26773,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KOR","Republic of Korea","1998","1998",1984.97701,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KOR","Republic of Korea","1999","1999",2131.35869,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KOR","Republic of Korea","2000","2000",2287.28865,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KOR","Republic of Korea","2001","2001",2857.84513,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KOR","Republic of Korea","2002","2002",2956.63207,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KOR","Republic of Korea","2003","2003",3134.09011,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KOR","Republic of Korea","2004","2004",3221.46022,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KOR","Republic of Korea","2005","2005",3692.16563,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KOR","Republic of Korea","2006","2006",4091.41112,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KOR","Republic of Korea","2007","2007",4525.93231,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KOR","Republic of Korea","2008","2008",4801.24195,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KOR","Republic of Korea","2009","2009",4946.08574,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KOR","Republic of Korea","2010","2010",5330.8012,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KOR","Republic of Korea","2011","2011",5802.83693,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KOR","Republic of Korea","2012","2012",6304.13833,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KOR","Republic of Korea","2013","2013",6392.6361,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KOR","Republic of Korea","2014","2014",6826.27375,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KOR","Republic of Korea","2015","2015",7013.4907,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KOR","Republic of Korea","2016","2016",7086.44637,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KOR","Republic of Korea","2017","2017",7497.59608,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KOR","Republic of Korea","2018","2018",7980.39565,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KOR","Republic of Korea","2019","2019",8407.75825,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","KOR","Republic of Korea","2020","2020",8713.59383,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","LUX","Luxembourg","2000","2000",3773.4205,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","LUX","Luxembourg","2003","2003",4357.04034,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","LUX","Luxembourg","2004","2004",4494.72023,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","LUX","Luxembourg","2005","2005",4864.12343,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","LUX","Luxembourg","2006","2006",4411.84682,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","LUX","Luxembourg","2007","2007",4633.67129,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","LUX","Luxembourg","2008","2008",4712.76563,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","LUX","Luxembourg","2009","2009",4826.32364,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","LUX","Luxembourg","2010","2010",5144.98247,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","LUX","Luxembourg","2011","2011",5451.36114,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","LUX","Luxembourg","2012","2012",4352.17017,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","LUX","Luxembourg","2013","2013",4614.21778,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","LUX","Luxembourg","2014","2014",4741.07149,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","LUX","Luxembourg","2015","2015",4604.92535,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","LUX","Luxembourg","2016","2016",4776.57855,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","LUX","Luxembourg","2017","2017",4960.21355,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","LUX","Luxembourg","2018","2018",4738.47529,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","LUX","Luxembourg","2019","2019",5076.90883,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","LUX","Luxembourg","2020","2020",4920.30071,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MEX","Mexico","1996","1996",213.57629,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MEX","Mexico","1997","1997",226.36902,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MEX","Mexico","1998","1998",216.87277,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MEX","Mexico","1999","1999",224.43492,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MEX","Mexico","2000","2000",224.7512,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MEX","Mexico","2001","2001",233.20776,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MEX","Mexico","2002","2002",306.16191,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MEX","Mexico","2003","2003",325.54975,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MEX","Mexico","2004","2004",380.07966,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MEX","Mexico","2005","2005",414.33815,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MEX","Mexico","2006","2006",337.15088,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MEX","Mexico","2007","2007",347.43818,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MEX","Mexico","2008","2008",339.65449,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MEX","Mexico","2009","2009",382.10138,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MEX","Mexico","2010","2010",337.41655,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MEX","Mexico","2011","2011",344.22852,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MEX","Mexico","2012","2012",248.08539,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MEX","Mexico","2013","2013",251.79954,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MEX","Mexico","2014","2014",260.18938,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MEX","Mexico","2015","2015",281.32423,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MEX","Mexico","2016","2016",315.2698,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MEX","Mexico","2017","2017",313.56232,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MEX","Mexico","2018","2018",310.5572,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MEX","Mexico","2019","2019",327.21739,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","MEX","Mexico","2020","2020",348.75462,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","NLD","Netherlands","1996","1996",2283.26272,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","NLD","Netherlands","1997","1997",2430.65126,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","NLD","Netherlands","1998","1998",2482.01932,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","NLD","Netherlands","1999","1999",2639.8244,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","NLD","Netherlands","2000","2000",2649.3471,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","NLD","Netherlands","2001","2001",2846.71466,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","NLD","Netherlands","2002","2002",2723.40367,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","NLD","Netherlands","2003","2003",2703.85362,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","NLD","Netherlands","2004","2004",2971.78481,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","NLD","Netherlands","2005","2005",2923.78188,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","NLD","Netherlands","2006","2006",3232.94929,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","NLD","Netherlands","2007","2007",3093.11608,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","NLD","Netherlands","2008","2008",3061.72631,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","NLD","Netherlands","2009","2009",2824.3081,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","NLD","Netherlands","2010","2010",3219.04137,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","NLD","Netherlands","2011","2011",3664.36592,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","NLD","Netherlands","2012","2012",4361.35075,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","NLD","Netherlands","2013","2013",4915.66421,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","NLD","Netherlands","2014","2014",4955.44686,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","NLD","Netherlands","2015","2015",4928.8901,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","NLD","Netherlands","2016","2016",5159.32383,,
"RESDEN_INHAB_TFTE","Researchers per million inhabitants (FTE)","NLD","Netherlands","2017","2017",5347.57913,,
